Id,Title,Merchant,Categories,Description,Terms,Coupon Code,URL,Status,Start Date,End Date,Offer Added At,Image URL,Campaign ID,Campaign Name
80838,RR19R2Y12RZ 1 Door with Crown Door Design 192lJust Rs.12540,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/one-door-rr19r2y12rz/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80839,RR20M172ZR2 1 Door with Smart Digital Inverter Technology 192lJust Rs.13390,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/one-door-rr20m172zr2hl/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80840,WA70N4260FF Top Loading with Digital Inverter Motor 7.0kgJust Rs.28190,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/7-kg-washing-machine-top-loading-wa70n4260ff/WA70N4260FFTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80841,WA65N4560SS Top Loading with Digital Inverter Motor 6.5kgJust Rs.26590,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/washing-machine-top-loading-wa65n4560ss/WA65N4560SSTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80842,WA70N4260SS Top Loading with Digital Inverter motor 7.0KgJust Rs.26090,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/7-kg-washing-machine-top-loading-wa70n4260ss/WA70N4260SSTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80843,WA65N4260FF Top Loading with Digital Inverter Motor 6.5kgJust Rs.25490,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/top-loader-wa4700nh/WA65N4260FFTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80844,WA65N4260SS Top Loading with Digital Inverter motor 6.5KgJust Rs.24490,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/washing-machine-top-loading-wa65n4260ss/WA65N4260SSTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80845,RT28T3122UT Top Mount Freezer with Base Stand Drawer 253LJust Rs.24300,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/top-mount-freezer-rt28t3122uthl/RT28T3122UTHL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80846,RT28T31429R Top Mount Freezer with Base Stand Drawer 253LJust Rs.25200,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/top-mount-freezer-rt28t31429rhl/RT28T31429RHL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80847,RT28T3722DX Top Mount Freezer with Convertible Freezer 253LJust Rs.25400,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/top-mount-freezer-rt28t3722dxhl/RT28T3722DXHL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80848,RT28T3822S8 Top Mount Freezer with Base Stand Drawer 253LJust Rs.26200,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/top-mount-freezer-rt28t3822s8hl/RT28T3822S8HL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80849,RT28T3522DU Top Mount Freezer with Curd Maestro 244LJust Rs.26800,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/top-mount-freezer-rt28t3522duhl/RT28T3522DUHL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80850,RT30T3722S8 Top Mount Freezer with Convertible Freezer 275LJust Rs.29400,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/top-mount-freezer-rt30t3722s8hl/RT30T3722S8HL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80851,RT34T4542S8 Top Mount Freezer with Twin Cooling Plus 324LJust Rs.33300,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/top-mount-freezer-rt34t4542s8hl/RT34T4542S8HL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80852,RT34T4542DX Top Mount Freezer with Twin Cooling Plus 324LJust Rs.34600,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/top-mount-freezer-rt34t4542dxhl/RT34T4542DXHL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80853,RT34R5538NV Top Mount Freezer with Twin Cooling Plus 324LJust Rs.35600,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/top-mount-freezer-rt34r5538nv/RT34R5538NVHL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80854,RT34T46324R Top Mount Freezer with Curd Maestro 314LJust Rs.36000,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/top-mount-freezer-rt34t46324rhl/RT34T46324RHL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80855,RT34T4632NV Top Mount Freezer with Curd Maestro 314LJust Rs.36000,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/top-mount-freezer-rt34t4632nvhl/RT34T4632NVHL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80856,RT37T4533S8 Top Mount Freezer with Twin Cooling Plus 345LJust Rs.37900,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/top-mount-freezer-rt37t4533s8hl/RT37T4533S8HL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80857,RT39M5538S8 Top Mount Freezer with Twin Cooling Plus 394LJust Rs.42600,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/top-mount-freezer-rt39m5538s8tl/RT39M5538S8TL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80858,RT42M5538S8 Top Mount Freezer with Twin Cooling Plus 415LJust Rs.46500,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/top-mount-freezer-rt42m5538s8tl/RT42M5538S8TL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80859,RT65K7058BS Top Mount Freezer with Twin Cooling Plus 523LJust Rs.74100,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/top-mount-freezer-rt65k7058bs/RT65K7058BSTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80860,RS72R5011SL Side by Side with SpaceMax Technology 700lJust Rs.80100,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/side-by-side-rs72r5011sl/RS72R5011SLTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80861,RS72R5011B4 Side by Side with SpaceMax Technology 700lJust Rs.81600,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/side-by-side-rs72r5011b4/RS72R5011B4TL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80862,"80cm (32"") N4300 Smart HD TVJust Rs.20990",Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/tvs/hdtv-n4300/UA32N4300ARLXL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80863,"80cm (32"") R4500 Smart HD TVJust Rs.27900",Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/tvs/hdtv-r4500-india/UA32R4500ARXXL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80864,"1m 08cm (43"") N5470 Smart FHD TVJust Rs.36990",Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/tvs/fhdtv-n5470/UA43N5470AUXXL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80865,WW80J54E0IW Front Loading with EcoBubble 8.0kgJust Rs.37300,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/front-loading-ww80j54e0iwtl/WW80J54E0IWTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80866,WW70J42E0KW Front Loading with EcoBubble 7.0kgJust Rs.34900,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/front-loading-ww70j42e0kwtl/WW70J42E0KWTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80867,WW65R22EK0S Front Loading with EcoBubble 6.5KgJust Rs.32400,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/front-loading-ww65r22ek0s/WW65R22EK0STL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80868,WW65R22EKSW Front Loading with EcoBubble 6.5KgJust Rs.30800,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/front-loading-ww65r22eksw/WW65R22EKSWTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80869,WA11J5750SP Top Loading with Active Wash+ 11.0KgJust Rs.40500,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/top-loading-wa11j5750sptl/WA11J5750SPTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80870,"WA90J5730SS Top loading with Magic Dispenser, 9 KgJust Rs.30900",Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/top-loader-wa90j5730ss/WA90J5730SSTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80871,WA75N4570VV Top Loading with Digital Inverter Motor 7.5kgJust Rs.32990,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/washing-machine-top-loading-wa75n4570vv/WA75N4570VVTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80872,WA75N4570FM Top Loading with Digital Inverter Motor 7.5kgJust Rs.30890,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/washing-machine-top-loading-wa75n4570fm/WA75N4570FMTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80873,WA90J5710SG Top Loading with Magic Dispenser 9.0KgJust Rs.26900,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/top-loader-wa90j5710sg/WA90J5710SGTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80874,WA65N4570VV Top Loading with Digital Inverter motor 6.5KgJust Rs.29790,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/washing-machine-top-loading-wa65n4570vv/WA65N4570VVTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80875,WA65N4570FM Top Loading with Digital Inverter motor 6.5KgJust Rs.28190,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/washing-machine-top-loading-wa65n4570fm/WA65N4570FMTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80876,"MC28H5145VK Convection MWO with Moisture Sensor, 28LJust Rs.16000",Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/cooking-appliances/microwave-oven-convection-mc28h5145vk/MC28H5145VKTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80877,"MC28H5025VB Convection MWO with Tandoor Technology, 28LJust Rs.15200",Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/cooking-appliances/microwave-oven-convection-mc28h5025vb/MC28H5025VBTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80878,MC28H5025VS Convection MWO with SlimFry 28LJust Rs.15200,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/cooking-appliances/microwave-oven-convection-mc28h5025vs/MC28H5025VSTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80879,"MC28H5025VK Convection MWO with SlimFry, 28LJust Rs.14100",Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/cooking-appliances/28-litre-convection-microwave-oven-mc28h5025vk/MC28H5025VKTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80880,"MC28H5033CK Convection MWO with SlimFry, 28LJust Rs.13000",Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/cooking-appliances/microwave-oven-convection-mc28h5033ck/MC28H5033CKTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80881,AR18TV5HLTU Split AC powered by Triple Inverter with Convertible Mode 5.00kW (1.5T)Just Rs.36190,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/air-conditioners/split-ac-ar18tv5hltu/AR18TV5HLTUNNA/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80882,AR18TV3JFMC Split AC powered by Triple Inverter with Convertible Mode 5.00kW (1.5T)Just Rs.35990,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/air-conditioners/split-ac-ar18tv3jfmc/AR18TV3JFMCNNA/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80883,AR12TV3HMWK Split AC powered by Triple Inverter with Convertible Mode 3.20kW (1.0T)Just Rs.29990,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/air-conditioners/split-ac-ar12tv3hmwk/AR12TV3HMWKNNA/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80884,AR18TV3HMWK Split AC powered by Triple Inverter with Convertible Mode 5.00kW (1.5T)Just Rs.31990,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/air-conditioners/split-ac-ar18tv3hmwk/AR18TV3HMWKNNA/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80885,Samsung Frost Free Double Door Refrigerator 345 LJust Rs.44840,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/refrigerators/top-mount-freezer-rt37m5518s8/RT37M5518S8HL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80886,"1m 38cm (55"") NU6100 UHD TVJust Rs.104900",Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/tvs/uhdtv-nu6100/UA55NU6100KXXL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80887,"1m 23cm (49"") N5300 Smart FHD TVJust Rs.76900",Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/tvs/fhdtv-n5300/UA49N5300ARXXL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80888,"1m 08cm (43"") NU6100 UHD TVJust Rs.66900",Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/tvs/uhdtv-nu6100/UA43NU6100KXXL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80889,"1m 25cm (50"") NU6100 UHD TVJust Rs.94900",Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/tvs/uhdtv-nu6100/UA50NU6100KXXL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80890,WW60M206LMW Front Loading with Diamond Drum & Ceramic Heater 6.0KgJust Rs.25600,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/front-loading-ww60m206lmwtl/WW60M206LMWTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80891,WW65M206L0W Front Loading with Diamond Drum & Ceramic Heater 6.5KgJust Rs.25400,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/front-loading-ww65m206l0wtl/WW65M206L0WTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80892,WA70N4420BS Top Loading with ActivWash 7.0kgJust Rs.19599,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/top-loading-wa70n4420bs/WA70N4420BSTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80893,WA62N4422BS Top Loading with ActivWash 6.2kgJust Rs.15499,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/top-loading-wa62n4422bs/WA62N4422BSTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80894,WA70N4420BS Top Loading with ActivWash 7.0kgJust Rs.19599,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/top-loading-wa70n4420bs/WA70N4420BSTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80895,WA62M4100HY Top Loading with Diamond Drum 6.2KgJust Rs.13299,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/washing-machine-top-loading-wa62m4100hy/WA62M4100HYTL/?cid=in_paid_ppc_google_allproducts_none_allproducts-eshop-may-dsa_text_20200105_719335193-40302839271---446538506521-aud-747500539912:dsa-904431574476,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80896,WA75M4501HP Top Loading with Wobble Pulsator 7.5kgJust Rs.19699,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/top-loading-wa75m4501hp/WA75M4501HPTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80897,WA65M4100HY Top Loading Washing Machine 6.5 kgJust Rs.15150,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/washing-machine-top-loading-wa65m4100hy/WA65M4100HYTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80898,WW65R20GLSW Front Loading with Diamond Drum & Ceramic Heater 6.5KgJust Rs.25999,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/front-loading-ww65r20glswtl/WW65R20GLSWTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80899,"WT725QPNDMP Semi Automatic with Easy To Move, 7.2 kgJust Rs.9635",Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/wt725qpndmpxtl/WT725QPNDMPXTL/?cid=in_paid_ppc_google_allproducts_none_allproducts-eshop-may-dsa_text_20200105_719335193-40302839271---446538506521-aud-747500539912:dsa-904431574476,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80900,"WT657QPNDPG Semi Automatic with Easy To Move, 6.5 kgJust Rs.9550",Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/wt657qpndpgxtl/WT657QPNDPGXTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80901,WA75M4500HP Top Loading Washing Machine 7.5 kgJust Rs.19800,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/washing-machine-top-loading-wa75m4500hp/WA75M4500HPTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80902,WW81J44E0BW Front Loading with Hygiene Steam 8.0kgJust Rs.34599,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/front-loading-ww81j44e0bwtl/WW81J44E0BWTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80903,WA65M4101HY Top Loading with Diamond Drum 6.5KgJust Rs.15299,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/top-loading-wa65m4101hy/WA65M4101HYTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80904,WA70T4262GS Top Loading with Inverter Motor 7.0KgJust Rs.19899,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/top-loading-wa70t4262gstl/WA70T4262GSTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
80905,WT85R4000LL Semi Automatic with Hexa Storm Pulsator 8.5 kgJust Rs.12990,Samsung eStore,Electronics,,,,https://linksredirect.com/?pub_id=41826&url=https://www.samsung.com/in/washing-machines/semi-auto-wt85r4000lltl/WT85R4000LLTL/,live,2020-07-27,2020-07-31,27/07/2020,https://cdn0.cuelinks.com/campaigns/3361/original/Samsung-eStore.png?1506492713,3361,Samsung eStore
